symbol,company,market_cap,industry,lodged,topic,tier,security_state,venue,answer,mechanism,floor,section,detail,evidence
EVN,EVOLUTION MINING LIMITED,30502549053,Materials,2015-04-07,margin_lending,all,any,any,prohibited,express,,2,"Absolute ban for all personnel on margin lending in respect of the Company's securities, at any time, with no clearance or exemption route.",Personnel are not permitted at any time to: ... enter into margin lending or other secured financing arrangements in respect of the Company's securities;
EVN,EVOLUTION MINING LIMITED,30502549053,Materials,2015-04-07,encumbrance,all,any,any,prohibited,express,,2,Granting security over Evolution securities to support a financing is an 'other secured financing arrangement' and prohibited. A charge or lien unconnected to a financing is not named and is not a dealing under the definition.,enter into margin lending or other secured financing arrangements in respect of the Company's securities;
EVN,EVOLUTION MINING LIMITED,30502549053,Materials,2015-04-07,secured_financing,all,any,any,prohibited,express,,2,"Blanket ban on any secured financing arrangement in respect of the Company's securities, applying to all personnel at any time with no tier, vesting-state or approval carve-out.",Personnel are not permitted at any time to: ... enter into margin lending or other secured financing arrangements in respect of the Company's securities;
EVN,EVOLUTION MINING LIMITED,30502549053,Materials,2015-04-07,short_term,all,any,any,prohibited,express,,2,"Short-term trading, defined as less than one month, is banned at any time for all personnel; no carve-outs are stated.","engage in short-term trading (less than one month), or short selling of the Company's securities at any time;"
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,derivatives,Executive Team Members,any,any,permitted_with_clearance,express,,"9(a), 9(b), 10","Derivatives, and financial products issued or created over or in respect of Amcor Securities, are expressly named for Executive Team Members and expressly instanced as swaps, caps and collars. They are banned outright in a Blackout Period. Outside a Blackout Period they are permitted but subject to the clause 10 notification, which requires confirmation from the CEO (copied to the Company Secretary) before trading. Derivatives are defined to include over the counter options, so venue is immaterial.","If you are an Executive Team Member, you are prohibited from Trading in a Blackout Period in Derivatives, financial products issued or created over or in respect of Amcor Securities. Examples of these financial products include swaps, caps and collars."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,derivatives,Directors,any,any,permitted_with_clearance,express,,"8, 9(b), 10","The express Blackout Period ban in 9(a) names only Executive Team Members, but Derivatives are Securities and Directors are prohibited from Trading in Amcor Securities in a Blackout Period under clause 8, so the outcome is the same. Outside a Blackout Period, clause 9(b) subjects Derivatives trading to the notification procedures, meaning notification to the Chairman of the Board (Chairman of the Audit & Compliance Committee for the Chairman) with a copy to the Company Secretary and confirmation received before trading.",Trading in Derivatives outside a Blackout Period is subject to the notification procedures in this policy.
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,derivatives,co-workers,any,any,permitted,via_dealing_definition,,"1(d), 1(e), 8, 9(b)","Co-workers are not listed in the clause 10 notification table, so the notification procedures referred to in 9(b) do not reach them. Derivatives are Securities, so co-workers may not trade them in a Blackout Period or while holding price sensitive information, but outside those constraints no clearance is required.","“Securities” means shares and other instruments considered to be a security for the purposes of the Corporations Act. The definition of a Security is complex and includes not only ordinary shares but also Derivatives, and any other financial products that are able to be traded on a financial market."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,hedging,all,unvested,any,prohibited,express,,16,"Absolute ban, extended to Associates, on hedging arrangements over unvested Securities issued under any employee or director option or share plan. Put and call options are expressly named as examples, so a collar over unvested plan securities is squarely prohibited with no consent route.","You and your Associates must not engage in hedging arrangements (including, for example, the use of put and call options or other derivative instruments) over unvested Securities issued pursuant to any employee or director option or share plan."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,hedging,Executive Team Members,vested_unrestricted,any,floor,express,Amcor's Minimum Shareholding Policy,"16, 10(a)(i)","Hedging over vested Securities is expressly contemplated and permitted, but must comply with this Policy (Blackout Periods, notification and confirmation, short-term trading ban, insider trading law) and, where applicable, with Amcor's Minimum Shareholding Policy. The clause 10 notification must confirm the Executive Team Member will be in compliance with the minimum shareholding policy after the trade, so a collar that takes the effective holding below the minimum is the binding constraint on size.","In addition, any hedging over vested Securities must comply with this Policy and if applicable to you, Amcor’s Minimum Shareholding Policy."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,hedging,Directors,vested_unrestricted,any,permitted_with_clearance,express,,"16, 10","Hedging over vested Securities is permitted provided it complies with the Policy, which for a Director means outside a Blackout Period, after notification to the Chairman of the Board (copied to the Company Secretary) and receipt of confirmation, no inside information, and no short-term trading. The Minimum Shareholding Policy applies only 'if applicable to you'; the express minimum shareholding confirmation in clause 10(a)(i) is drafted for Executive Team Members.","In addition, any hedging over vested Securities must comply with this Policy and if applicable to you, Amcor’s Minimum Shareholding Policy."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,hedging,all,vested_locked,any,prohibited,express,,"16, Appendix 1 item 6","The policy draws the line at vesting rather than at release from plan restrictions, but Appendix 1 item 6 makes clear that plan securities remain governed by the plan until they cease to be held under its terms. Securities that have not vested, including those still subject to plan holding conditions before vesting, cannot be hedged; the policy does not separately address shares that have vested but remain locked under a holding lock.","Amcor Securities issued under an employee share plan provided that where securities granted under that plan cease to be held under the terms of the plan, any subsequent Trading of those Securities must be in accordance with the Amcor Share Trading Policy;"
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,monetisation,all,any,any,permitted_with_clearance,via_dealing_definition,,"1(e), 1(f), 9, 17","Monetisation, prepaid forwards and similar structures are not named. A structure that transfers the beneficial or legal interest in Amcor Securities is Trading, and a cash-settled structure over Amcor Securities is a Derivative or a financial product created over Amcor Securities, so either way it requires the clause 10 notification and confirmation for Directors and Executive Team Members and is barred in Blackout Periods. If the structure is secured on Amcor Securities it additionally needs the Company Secretary's prior consent under clause 17.","“Trade” and “Trading” includes subscribing for, buying, selling or otherwise transferring the beneficial or legal interest in Securities of Amcor."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,short_selling,all,any,any,prohibited,express,,15,"Outright ban on short selling for all persons covered and their Associates, defined narrowly as borrow-and-sell. A covered written call or a put purchased against shares actually held is not a borrow-and-sell and so is outside this definition, but a naked short position would be caught.",You and your Associates must not engage in short selling. Short selling refers to the technique where a person borrows the security for the purpose of selling it in the hope that they will be able to buy the security back for a lower price at a point in the future and close out their position at a profit.
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,stock_lending,all,any,any,not_addressed,none,,,"Securities lending as a lender is not named and is not within the definition of Trade, which turns on subscribing, buying, selling or transferring the beneficial or legal interest. Borrowing securities is mentioned only as an element of the short selling definition.",
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,cfd,all,any,any,permitted_with_clearance,express,,"1(d), 9","Contracts for differences are expressly inside the definition of Derivatives, so they follow the derivatives regime: banned for Executive Team Members in a Blackout Period, and subject to the clause 10 notification and confirmation outside it for Directors and Executive Team Members. A CFD closed within three months would also breach the short-term trading ban.","“Derivatives” includes warrants, exchange traded and over the counter options and contracts for differences."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,margin_lending,all,any,any,permitted_with_clearance,express,,17,"Margin lending over Amcor Securities is not banned. It is permitted for all covered persons and their Associates with the prior consent of the Company Secretary. No criteria, form, timing or conditions for that consent are stated, and no tier is excluded.",You and your Associates are not permitted to enter into margin lending or other secured financing arrangements in respect of Amcor Securities without the prior consent of the Company Secretary.
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,encumbrance,all,any,any,permitted_with_clearance,express,,17,"Granting security over Amcor Securities as part of a margin loan or other secured financing arrangement requires the Company Secretary's prior consent. A charge, lien or pledge unconnected with a financing is not named, and the definition of Trade does not expressly capture the grant of security, although an outright transfer of the legal interest to a security trustee would be Trading.",You and your Associates are not permitted to enter into margin lending or other secured financing arrangements in respect of Amcor Securities without the prior consent of the Company Secretary.
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,secured_financing,all,any,any,permitted_with_clearance,express,,17,"The clause reaches beyond margin loans to 'other secured financing arrangements in respect of Amcor Securities', which captures the loan leg of a funded collar secured on the collared shares. It is a consent regime, not a prohibition, and the sole gatekeeper is the Company Secretary. The policy is silent on whether consent may be conditioned, how long it lasts and whether it can be withdrawn.",You and your Associates are not permitted to enter into margin lending or other secured financing arrangements in respect of Amcor Securities without the prior consent of the Company Secretary.
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,secured_financing,all,unvested,any,permitted_with_clearance,express,,"16, 17","The secured financing consent requirement is not limited by security state and there is no express ban on pledging unvested plan securities. In practice unvested plan securities are typically not transferable and any economic protection over them would be a prohibited hedge under clause 16, so the useful collateral is vested shares.","You and your Associates must not engage in hedging arrangements (including, for example, the use of put and call options or other derivative instruments) over unvested Securities issued pursuant to any employee or director option or share plan."
AMC,AMCOR PLC,29923013057,Materials,2015-04-28,short_term,all,any,any,prohibited,express,,9(c),"A buy-sell window test rather than an intention test: trading in and out of Securities within a consecutive three month period is prohibited. Because Securities include Derivatives, an option position opened and closed inside three months is caught, so a collar and any unwind, roll or early termination must be spaced more than three months apart. No carve-outs are stated.",Short-term Trading is prohibited under this policy. Short-term Trading refers to Trading in and out of Securities within a consecutive three month period.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,derivatives,Designated Persons,any,any,permitted_with_clearance,via_dealing_definition,,"3 (definitions of 'deal' and 'securities'), 4.1, 4.3","There is no express derivatives rule. Creating a derivative over securities, and entering into an agreement to do so, are dealings, and securities include financial products relating to Santos securities such as warrants and other derivative products, irrespective of whether created by the company or by third parties, so there is no venue limitation and an OTC option is caught. A Designated Person may therefore write or buy an option only inside a Trading Window with prior written clearance, and the front page test must be satisfied.","It extends to subscribing for new securities, exercising options over securities and creating a derivative over securities and includes entering into an agreement to do any of those things."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,derivatives,"Directors, executives and employees",any,any,permitted,implied,,"1, 4","Employees who are not Designated Persons are not subject to Trading Windows or clearance. Their only constraints on a derivative over Santos securities are the insider trading prohibition, the front page test and the section 5 hedging ban where the underlying securities are unvested or subject to a holding lock.",Designated Persons must not deal in Santos securities at any time that is not a Trading Window.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,hedging,"Directors, executives and employees",unvested,any,prohibited,express,,5,"Absolute ban on any hedging or other financial arrangement that operates to limit the economic risk of holding Santos securities before those securities vest. It reaches the whole population, not just Designated Persons, and there is no clearance or exceptional-circumstances route out of it.","Directors, executives and employees must not enter into hedging or other financial arrangements which operate to limit the economic risk associated with holding Santos securities prior to the vesting of those securities or while they are subject to a holding lock or restriction on dealing."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,hedging,"Directors, executives and employees",vested_locked,any,prohibited,express,,5,"The ban is expressed twice over: before vesting, and while the securities are subject to a holding lock or restriction on dealing. Vested shares that remain under a plan holding lock or a disposal restriction therefore cannot be collared, and the exclusion in section 8 confirms that plan shares stay within the plan's terms until released.",prior to the vesting of those securities or while they are subject to a holding lock or restriction on dealing.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,hedging,Designated Persons,vested_unrestricted,any,permitted_with_clearance,via_dealing_definition,,"5, 3, 4.1, 4.3","Section 5 stops at vesting and release, so hedging vested unrestricted Santos securities is not prohibited. It remains a dealing (creating a derivative over securities, or an agreement to do so) and so requires prior written clearance inside a Trading Window, must pass the front page test, and must not be short-term or speculative.","Directors, executives and employees must not enter into hedging or other financial arrangements which operate to limit the economic risk associated with holding Santos securities prior to the vesting of those securities or while they are subject to a holding lock or restriction on dealing."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,hedging,"Directors, executives and employees",vested_unrestricted,any,permitted,implied,,5,"For employees who are not Designated Persons, hedging vested and unrestricted Santos securities is outside the section 5 ban and outside the Trading Window and clearance regime, leaving only the insider trading prohibition and the front page test.","Before dealing or seeking clearance to deal, all group personnel should apply the following ‘front page test’"
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,monetisation,Designated Persons,any,any,prohibited,express,,"4.8, 4.9","Forward contracts are expressly listed as short-term or speculative dealing and are prohibited for Designated Persons, which rules out a prepaid forward or forward sale monetisation. Any monetisation that grants security over Santos securities is separately banned by section 4.9. A monetisation achieved purely through cash-settled options over vested unrestricted shares would not be a forward contract but would still need clearance and would face the front page test.","Short-term or speculative dealing includes buying and selling securities on market within a 3 month period, forward contracts and short selling."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,short_selling,Designated Persons,any,any,prohibited,express,,4.8,"Short selling is listed as a form of short-term or speculative dealing and is prohibited for Designated Persons and, through section 7, for their Connected Persons. Short selling is not separately defined.","Designated Persons must not engage in short-term or speculative dealing in Santos securities. Short-term or speculative dealing includes buying and selling securities on market within a 3 month period, forward contracts and short selling."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,short_selling,"Directors, executives and employees",any,any,not_addressed,none,,,"The short selling prohibition sits in section 4, headed 'Restrictions on Designated Persons', and is not extended to employees generally.",
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,stock_lending,all,any,any,not_addressed,none,,,"Securities lending is not named anywhere in the policy and is not within the definition of dealing, which covers buying, selling, subscribing, exercising options, creating a derivative and agreements to do those things.",
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,cfd,Designated Persons,any,any,prohibited,implied,,"3, 4.8","Contracts for differences are not named. A CFD is a financial product relating to Santos securities and so a security, and creating it is a dealing, but a CFD is inherently speculative and, if short, is economically a short sale, so it falls within the section 4.8 ban on short-term or speculative dealing rather than the clearance regime.",Designated Persons must not engage in short-term or speculative dealing in Santos securities.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,margin_lending,Designated Persons,any,any,prohibited,express,,4.9,"Outright ban with no clearance or exceptional-circumstances route, extended to Connected Persons by section 7. Not limited by security state or by the size of the facility.",Designated Persons must not enter into margin lending or any other arrangements where any form of security is granted over Santos securities.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,margin_lending,"Directors, executives and employees",any,any,permitted,express,,4.9,For employees who are not Designated Persons the clause is a warning rather than a prohibition: they are told to note that margin lending and other such arrangements could result in a forced sale in breach of insider trading laws or this policy. No consent is required and no approval mechanism is offered.,"Other employees should note that margin lending and other such arrangements could result in a forced sale of securities in breach of insider trading laws or this policy, such as during a period when you are in possession of or could be perceived to be in possession of inside information."
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,encumbrance,Designated Persons,any,any,prohibited,express,,4.9,"The clause is not limited to loans: any arrangement under which any form of security is granted over Santos securities is banned. That catches a mortgage, charge, pledge, lien or security trust arrangement over the collared shares, and by section 7 the same applies to Connected Persons. Granting security is not itself within the definition of dealing, so the ban rests entirely on section 4.9.",Designated Persons must not enter into margin lending or any other arrangements where any form of security is granted over Santos securities.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,encumbrance,"Directors, executives and employees",any,any,not_addressed,none,,,Section 4.9 binds only Designated Persons; for other employees the policy offers a caution about forced sales but imposes no prohibition on granting security.,
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,secured_financing,Designated Persons,any,any,prohibited,express,,4.9,"The words 'or any other arrangements where any form of security is granted over Santos securities' reach well beyond margin loans and squarely capture a loan secured on collared shares. There is no consent, waiver or exemption authority for this clause, and the section 4.6 exceptional-circumstances route is confined to dealing outside a Trading Window.",Designated Persons must not enter into margin lending or any other arrangements where any form of security is granted over Santos securities.
STO,SANTOS LIMITED,26891560117,Energy,2020-08-03,short_term,Designated Persons,any,any,prohibited,express,,4.8,"A buy-sell window test with a speculative overlay: buying and selling securities on market within a 3 month period, forward contracts and short selling are all short-term or speculative dealing and are prohibited. The 3 month leg is expressed for on-market trades, but forward contracts are prohibited without any on-market qualification. No carve-outs are stated.","Designated Persons must not engage in short-term or speculative dealing in Santos securities. Short-term or speculative dealing includes buying and selling securities on market within a 3 month period, forward contracts and short selling."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,derivatives,Covered Persons,any,any,prohibited,express,,2.A (No Investments in Derivatives of the Company's Securities),"Flat ban on investing in Company-based derivative securities, expressly including put and call option contracts and straddles. No venue limitation, so OTC puts and calls written or bought with a bank are caught as squarely as listed ones, and the ban applies to every Covered Person and their family members and controlled entities regardless of whether the underlying shares are vested. The only carve-out is holding and exercising options, RSUs or other derivative securities granted under the Company's own equity compensation plans.","No Covered Person shall invest in Company-based derivative securities. “Derivative Securities” are options, warrants, stock appreciation rights or similar rights whose value is derived from the value of an equity security, such as the Company’s common stock. This prohibition includes, but is not limited to, trading in Company-based put or call option contracts, trading in straddles and the like."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,derivatives,Covered Persons,unvested,any,permitted,express,,2.A; 2 (definition of transactions),"The single express permission: holding and exercising Company-granted options, RSUs and other plan derivative securities is not prohibited, and the grant, award, vesting and settlement of those instruments is not a 'transaction' at all. This is a carve-out for the Company's own instruments only and does not extend to third-party derivatives over the resulting shares.","However, holding and exercising stock options, restricted stock units or other derivative securities granted under the Company’s equity compensation plans is not prohibited by this Policy."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,hedging,Covered Persons,any,any,prohibited,express,,2.A (No Hedging or Pledging),"One-sentence absolute ban on hedging any equity compensation or Company securities held directly. No definition of 'hedging' is given, no clearance or exception route is offered within the clause, and no distinction is drawn between unvested, vested-locked and vested-unrestricted holdings. A collar is the paradigm hedge and is prohibited on this clause alone, independently of the derivatives ban.",No Hedging or Pledging. Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,hedging,Covered Persons,vested_unrestricted,any,prohibited,express,,2.A (No Hedging or Pledging); Appendix A cl.4,"Vesting does not release the hedging ban: it reaches 'Company securities that they hold directly', not merely unvested equity compensation. Appendix A reinforces the position for anyone using a Rule 10b5-1 plan, requiring that no corresponding or hedging transaction has been entered into or altered over the plan securities and that none be entered into while the plan is in effect.",No Hedging. Covered Persons may not have entered into or altered a corresponding or hedging transaction or position with respect to the securities subject to the Rule 10b5-1 Trading Plan and must agree not to enter into any such transaction while the Rule 10b5-1 Trading Plan is in effect.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,monetisation,Covered Persons,any,any,prohibited,via_hedging_definition,,2.A (No Hedging or Pledging; No Investments in Derivatives),"Monetisation, prepaid forwards, variable prepaid forwards and zero-cost collars are not named. Each is caught twice over: as a hedge of Company securities held directly, and as an investment in a Company-based derivative security. A monetisation that instead borrows against the shares is caught by the pledging limb. There is no clearance path that cures a prohibited transaction; only the Board or General Counsel exception power in section 2.B could.",Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,short_selling,Covered Persons,any,any,prohibited,express,,2.A (No Short Sales),"Outright ban, with a definition wide enough to catch a sale of owned shares that is not settled by delivery within twenty days ('short against the box'). Relevant to any physically settled forward or delayed-delivery leg of a collar structure.","No Covered Person shall engage in the short sale of the Company’s securities. A short sale is a sale of securities not owned by the seller or, if owned, not delivered against such sale within twenty (20) days thereafter (a “short against the box”)."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,stock_lending,Covered Persons,any,any,not_addressed,none,,,"Securities lending and rehypothecation are nowhere named, and the Policy has no general 'dealing' definition that sweeps them in. In practice a lend that enabled non-delivery against a sale would engage the twenty-day short-against-the-box limb, and for a Restricted Person any transaction, direct or indirect, in Company securities requires pre-clearance.",
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,cfd,Covered Persons,any,any,prohibited,implied,,2.A (No Investments in Derivatives of the Company's Securities),"CFDs, swaps and total return swaps are not named, but the derivative-securities definition is open-ended ('or similar rights whose value is derived from the value of an equity security') and the prohibition is expressed as non-exhaustive, so a cash-settled contract for difference over News Corp stock or CDIs falls within it. A short CFD would also engage the short sale ban.","“Derivative Securities” are options, warrants, stock appreciation rights or similar rights whose value is derived from the value of an equity security, such as the Company’s common stock. This prohibition includes, but is not limited to, trading in Company-based put or call option contracts, trading in straddles and the like."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,margin_lending,Covered Persons,any,any,prohibited,express,,2.A (No Margin Purchases; No Hedging or Pledging),"Two overlapping bans. Borrowing from a brokerage firm, bank or other entity in order to purchase Company securities is prohibited outright, with a narrow carve-out for cashless option exercises under the Company's equity plans. Borrowing against Company securities already held is prohibited under the pledging limb. Neither has a clearance or hardship route.","No Covered Person shall purchase the Company’s securities on margin. This means such persons are prohibited from borrowing from a brokerage firm, bank or other entity in order to purchase the Company’s securities (other than in connection with “cashless” exercises of stock options under the Company’s equity compensation plans)."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,encumbrance,Covered Persons,any,any,prohibited,express,,2.A (No Hedging or Pledging),"Pledging any equity compensation or directly held Company securities is banned in the same sentence as hedging. The ban is on the act of pledging, not on the underlying loan, so it bites on the security interest a lender would take over the collared shares. It is expressed by reference to securities 'that they hold directly', which leaves indirectly held securities textually unaddressed even though family members and controlled entities are themselves Covered Persons.",No Hedging or Pledging. Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,secured_financing,Covered Persons,any,any,prohibited,express,,2.A (No Hedging or Pledging; No Margin Purchases),"The Policy never uses the phrase 'secured financing', but any loan secured on News Corp shares or CDIs requires a pledge, and pledging is prohibited for all Covered Persons and their family members and controlled entities without regard to vesting, tier or amount. There is no margin-loan-only qualifier, no threshold, no notification alternative and no disclosure regime; the only relief is the general Board or General Counsel exception power.",Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,short_term,Restricted Persons,any,any,prohibited,express,,2.B (No Trading in the Company's Securities on a Short-Term Basis),"Hard six-month minimum holding period for any Company securities purchased on the open market by a Restricted Person, reinforced by the Section 16 short-swing profit disgorgement rule. Same-day cashless option exercises are excluded provided there were no open-market purchases in the preceding six months. Any collar whose put leg could be exercised, or whose shares could be delivered, within six months of an open-market purchase would breach this.",Any Company securities purchased on the open market by a Restricted Person must be held for a minimum of six (6) months.
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,short_term,Covered Persons,any,any,not_addressed,none,,,"The six-month holding period sits in section 2.B, which applies only to Restricted Persons. Covered Persons who are neither Section 16 Reporting Persons nor Designated Individuals have no holding period or speculative-trading restriction beyond the MNPI, short sale, derivatives, hedging, pledging and margin bans.",
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,derivatives,Restricted Persons,any,any,prohibited,express,,2.A; 2.B; 2.C,"Restricted Persons inherit the outright derivatives ban and, even for permitted transactions, are additionally barred during quarterly and special black-out periods and must pre-clear with the General Counsel. Derivative securities including put and call options are expressly within the definition of the Company's securities to which section 2 applies, so nothing in the pre-clearance machinery converts a prohibited derivative into a permitted one.","the following policies apply to all transactions (including gifts), direct or indirect, in all of the Company’s securities, including, but not limited to, the Company’s Class A Common Stock and Class B Common Stock ... CHESS Depositary Interests representing the Class A Common Stock and Class B Common Stock and derivative securities (including stock options, put or call options and other similar securities)."
NWS,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,hedging,family members and controlled entities,any,any,prohibited,express,,Scope and Responsibility,"Family members and controlled entities (trusts and corporations managed by, or over whose investment decisions control is held or shared by, the Covered Person or their family members) are themselves Covered Persons, so the hedging, pledging, derivatives, short sale and margin bans apply to them directly. Routing a collar or a secured loan through a family trust or holding company therefore does not escape the prohibitions, and the Covered Person is made responsible for their compliance.",This Policy applies to ... (i) such persons’ “family members” and (ii) entities (such as trusts and corporations) which such foregoing persons or their family members manage or over which they or their family members have or share control over investment decisions (“controlled entities”). You are responsible for ensuring that your family members and controlled entities comply with this policy.
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,derivatives,Covered Persons,any,any,prohibited,express,,2.A (No Investments in Derivatives of the Company's Securities),"Flat ban on investing in Company-based derivative securities, expressly including put and call option contracts and straddles. No venue limitation, so OTC puts and calls written or bought with a bank are caught as squarely as listed ones, and the ban applies to every Covered Person and their family members and controlled entities regardless of whether the underlying shares are vested. The only carve-out is holding and exercising options, RSUs or other derivative securities granted under the Company's own equity compensation plans.","No Covered Person shall invest in Company-based derivative securities. “Derivative Securities” are options, warrants, stock appreciation rights or similar rights whose value is derived from the value of an equity security, such as the Company’s common stock. This prohibition includes, but is not limited to, trading in Company-based put or call option contracts, trading in straddles and the like."
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,derivatives,Covered Persons,unvested,any,permitted,express,,2.A; 2 (definition of transactions),"The single express permission: holding and exercising Company-granted options, RSUs and other plan derivative securities is not prohibited, and the grant, award, vesting and settlement of those instruments is not a 'transaction' at all. This is a carve-out for the Company's own instruments only and does not extend to third-party derivatives over the resulting shares.","However, holding and exercising stock options, restricted stock units or other derivative securities granted under the Company’s equity compensation plans is not prohibited by this Policy."
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,hedging,Covered Persons,any,any,prohibited,express,,2.A (No Hedging or Pledging),"One-sentence absolute ban on hedging any equity compensation or Company securities held directly. No definition of 'hedging' is given, no clearance or exception route is offered within the clause, and no distinction is drawn between unvested, vested-locked and vested-unrestricted holdings. A collar is the paradigm hedge and is prohibited on this clause alone, independently of the derivatives ban.",No Hedging or Pledging. Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,hedging,Covered Persons,vested_unrestricted,any,prohibited,express,,2.A (No Hedging or Pledging); Appendix A cl.4,"Vesting does not release the hedging ban: it reaches 'Company securities that they hold directly', not merely unvested equity compensation. Appendix A reinforces the position for anyone using a Rule 10b5-1 plan, requiring that no corresponding or hedging transaction has been entered into or altered over the plan securities and that none be entered into while the plan is in effect.",No Hedging. Covered Persons may not have entered into or altered a corresponding or hedging transaction or position with respect to the securities subject to the Rule 10b5-1 Trading Plan and must agree not to enter into any such transaction while the Rule 10b5-1 Trading Plan is in effect.
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,monetisation,Covered Persons,any,any,prohibited,via_hedging_definition,,2.A (No Hedging or Pledging; No Investments in Derivatives),"Monetisation, prepaid forwards, variable prepaid forwards and zero-cost collars are not named. Each is caught twice over: as a hedge of Company securities held directly, and as an investment in a Company-based derivative security. A monetisation that instead borrows against the shares is caught by the pledging limb. There is no clearance path that cures a prohibited transaction; only the Board or General Counsel exception power in section 2.B could.",Covered Persons are prohibited from hedging or pledging any equity compensation or Company securities that they hold directly.
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,short_selling,Covered Persons,any,any,prohibited,express,,2.A (No Short Sales),"Outright ban, with a definition wide enough to catch a sale of owned shares that is not settled by delivery within twenty days ('short against the box'). Relevant to any physically settled forward or delayed-delivery leg of a collar structure.","No Covered Person shall engage in the short sale of the Company’s securities. A short sale is a sale of securities not owned by the seller or, if owned, not delivered against such sale within twenty (20) days thereafter (a “short against the box”)."
NWSLV,NEWS CORPORATION..,25941422787,Media & Entertainment,2026-08-09,stock_lending,Covered Persons,any,any,not_addressed,none,,,"Securities lending and rehypothecation are nowhere named, and the Policy has no general 'dealing' definition that sweeps them in. In practice a lend that enabled non-delivery against a sale would engage the twenty-day short-against-the-box limb, and for a Restricted Person any transaction, direct or indirect, in Company securities requires pre-clearance.",
